timestamp,seq,device_ms,vibration,adxl_ax,adxl_ay,adxl_az,imu1_roll_deg,imu1_pitch_deg,imu1_total_tilt_deg,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,imu2_roll_deg,imu2_pitch_deg,imu2_total_tilt_deg,distance_cm,mq2_raw,temperature,humidity,buzzer
2026-08-23T06:08:19.617400Z,264,1318253,0,-0.941,-10.748,1.373,0.31,0.27,0.41,-1.171,1.099,10.269,0.024,-0.028,-0.022,0.19,0.15,0.25,21.03,100,23.8,73.0,0
2026-08-23T06:08:24.620844Z,265,1323253,0,-0.824,-10.827,1.334,0.05,-0.37,0.38,-1.164,1.087,10.293,0.023,-0.028,-0.023,0.11,0.1,0.15,21.03,100,23.8,73.0,0
2026-08-23T06:08:29.604543Z,266,1328253,0,-0.902,-10.748,1.294,-0.11,0.07,0.13,-1.161,1.099,10.283,0.023,-0.028,-0.023,0.19,0.09,0.2,21.03,100,23.8,73.0,0
2026-08-23T06:08:34.772752Z,267,1333253,0,-0.902,-10.787,1.294,-0.13,0.05,0.14,-1.166,1.106,10.278,0.023,-0.029,-0.023,0.23,0.12,0.25,21.03,100,23.8,73.0,0
2026-08-23T06:08:39.586558Z,268,1338253,0,-0.941,-10.787,1.373,0.28,0.25,0.38,-1.14,1.097,10.242,0.023,-0.029,-0.023,0.2,-0.0,0.2,21.03,100,23.8,73.0,0
2026-08-23T06:08:44.586167Z,269,1343253,0,-1.02,-10.827,1.334,0.05,0.65,0.65,-1.159,1.087,10.259,0.023,-0.029,-0.023,0.13,0.09,0.16,21.03,100,23.8,73.0,0
2026-08-23T06:08:49.590547Z,270,1348253,0,-1.02,-10.905,1.412,0.4,0.61,0.73,-1.147,1.094,10.269,0.023,-0.029,-0.022,0.17,0.02,0.17,21.03,100,23.8,73.0,1
2026-08-23T06:08:54.617807Z,271,1353253,0,-1.059,-10.787,1.373,0.28,0.87,0.91,-1.176,1.089,10.175,0.023,-0.03,-0.024,0.19,0.24,0.31,21.03,100,23.8,73.0,1
2026-08-23T06:08:59.585149Z,272,1358253,0,-0.902,-10.787,1.373,0.28,0.05,0.28,-1.149,1.106,10.317,0.023,-0.029,-0.022,0.2,0.0,0.2,21.44,100,23.8,73.0,1
2026-08-23T06:09:04.597843Z,273,1363253,0,-1.059,-10.905,1.255,-0.41,0.82,0.91,-1.176,1.099,10.262,0.022,-0.029,-0.023,0.2,0.18,0.27,21.03,100,23.8,73.0,0
